Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeSec
0 days 01:17:05.020000,ALO,14,0 days 00:02:00.704000,23.0,4.0,,,0 days 00:00:32.553000,0 days 00:00:49.359000,0 days 00:00:38.792000,0 days 01:15:36.869000,0 days 01:16:26.228000,0 days 01:17:05.020000,178.0,180.0,66.0,308.0,False,SOFT,8.0,False,Alpine,0 days 01:15:04.316000,2022-03-18 16:00:04.348,1,,False,,False,True,120.704
0 days 01:19:24.103000,ALO,14,0 days 00:02:19.083000,24.0,4.0,,0 days 01:19:22.278000,0 days 00:01:04.925000,0 days 00:00:45.560000,0 days 00:00:28.598000,0 days 01:18:09.945000,0 days 01:18:55.505000,0 days 01:19:24.103000,220.0,199.0,,246.0,False,SOFT,9.0,False,Alpine,0 days 01:17:05.020000,2022-03-18 16:02:05.052,1,,False,,False,False,139.083
0 days 00:19:28.210000,LEC,16,0 days 00:01:33.121000,2.0,1.0,,,0 days 00:00:30.010000,0 days 00:00:39.787000,0 days 00:00:23.324000,0 days 00:18:25.099000,0 days 00:19:04.886000,0 days 00:19:28.210000,236.0,266.0,283.0,311.0,True,MEDIUM,2.0,True,Ferrari,0 days 00:17:55.089000,2022-03-18 15:02:55.121,1,,False,,False,True,93.121
0 days 00:21:43.232000,LEC,16,0 days 00:02:15.022000,3.0,1.0,,,0 days 00:00:45.304000,0 days 00:01:02.037000,0 days 00:00:27.681000,0 days 00:20:13.514000,0 days 00:21:15.551000,0 days 00:21:43.232000,134.0,204.0,282.0,271.0,False,MEDIUM,3.0,True,Ferrari,0 days 00:19:28.210000,2022-03-18 15:04:28.242,1,,False,,False,True,135.022
0 days 00:23:16.691000,LEC,16,0 days 00:01:33.459000,4.0,1.0,,,0 days 00:00:29.997000,0 days 00:00:39.986000,0 days 00:00:23.476000,0 days 00:22:13.229000,0 days 00:22:53.215000,0 days 00:23:16.691000,235.0,265.0,283.0,311.0,False,MEDIUM,4.0,True,Ferrari,0 days 00:21:43.232000,2022-03-18 15:06:43.264,1,,False,,False,True,93.459
0 days 00:25:13.621000,LEC,16,0 days 00:01:56.930000,5.0,1.0,,0 days 00:25:11.852000,0 days 00:00:35.216000,0 days 00:00:52.377000,0 days 00:00:29.337000,0 days 00:23:51.907000,0 days 00:24:44.284000,0 days 00:25:13.621000,168.0,215.0,,298.0,False,MEDIUM,5.0,True,Ferrari,0 days 00:23:16.691000,2022-03-18 15:08:16.723,1,,False,,False,False,116.93
0 days 00:27:28.286000,LEC,16,0 days 00:02:14.665000,6.0,2.0,0 days 00:25:36.466000,0 days 00:27:26.531000,0 days 00:01:04.746000,0 days 00:00:42.898000,0 days 00:00:27.021000,0 days 00:26:18.367000,0 days 00:27:01.265000,0 days 00:27:28.286000,221.0,247.0,,209.0,False,MEDIUM,6.0,False,Ferrari,0 days 00:25:13.621000,2022-03-18 15:10:13.653,1,,False,,False,False,134.665
0 days 00:42:19.298000,LEC,16,0 days 00:01:32.263000,8.0,3.0,,,0 days 00:00:29.542000,0 days 00:00:39.445000,0 days 00:00:23.276000,0 days 00:41:16.577000,0 days 00:41:56.022000,0 days 00:42:19.298000,237.0,267.0,283.0,311.0,True,SOFT,2.0,True,Ferrari,0 days 00:40:47.035000,2022-03-18 15:25:47.067,1,,False,,False,True,92.263
0 days 00:44:17.721000,LEC,16,0 days 00:01:58.423000,9.0,3.0,,0 days 00:44:15.898000,0 days 00:00:39.506000,0 days 00:00:49.789000,0 days 00:00:29.128000,0 days 00:42:58.804000,0 days 00:43:48.593000,0 days 00:44:17.721000,154.0,218.0,,276.0,False,SOFT,3.0,True,Ferrari,0 days 00:42:19.298000,2022-03-18 15:27:19.330,1,,False,,False,False,118.423
0 days 00:48:27.750000,LEC,16,0 days 00:01:32.023000,11.0,4.0,,,0 days 00:00:29.454000,0 days 00:00:39.482000,0 days 00:00:23.087000,0 days 00:47:25.181000,0 days 00:48:04.663000,0 days 00:48:27.750000,238.0,268.0,284.0,311.0,True,SOFT,5.0,False,Ferrari,0 days 00:46:55.727000,2022-03-18 15:31:55.759,1,,False,,False,True,92.023
0 days 00:50:26.882000,LEC,16,0 days 00:01:59.132000,12.0,4.0,,0 days 00:50:25.078000,0 days 00:00:34.251000,0 days 00:00:50.194000,0 days 00:00:34.687000,0 days 00:49:02.001000,0 days 00:49:52.195000,0 days 00:50:26.882000,188.0,167.0,,300.0,False,SOFT,6.0,False,Ferrari,0 days 00:48:27.750000,2022-03-18 15:33:27.782,1,,False,,False,False,119.132
0 days 01:02:27.534000,LEC,16,0 days 00:01:41,14.0,5.0,,,0 days 00:00:31.051000,0 days 00:00:45.147000,0 days 00:00:24.802000,0 days 01:01:17.585000,0 days 01:02:02.732000,0 days 01:02:27.534000,221.0,225.0,281.0,310.0,False,SOFT,2.0,True,Ferrari,0 days 01:00:46.534000,2022-03-18 15:45:46.566,1,,False,,False,True,101.0
0 days 01:04:08.845000,LEC,16,0 days 00:01:41.311000,15.0,5.0,,0 days 01:04:07.067000,0 days 00:00:29.481000,0 days 00:00:44.366000,0 days 00:00:27.464000,0 days 01:02:57.015000,0 days 01:03:41.381000,0 days 01:04:08.845000,237.0,241.0,,311.0,False,SOFT,3.0,True,Ferrari,0 days 01:02:27.534000,2022-03-18 15:47:27.566,1,,False,,False,False,101.311
0 days 01:13:44.788000,LEC,16,0 days 00:01:37.169000,17.0,6.0,,,0 days 00:00:31.230000,0 days 00:00:41.807000,0 days 00:00:24.132000,0 days 01:12:38.849000,0 days 01:13:20.656000,0 days 01:13:44.788000,227.0,251.0,269.0,285.0,False,SOFT,8.0,False,Ferrari,0 days 01:12:07.619000,2022-03-18 15:57:07.651,1,,False,,False,True,97.169
0 days 01:15:22.618000,LEC,16,0 days 00:01:37.830000,18.0,6.0,,,0 days 00:00:31.297000,0 days 00:00:42.009000,0 days 00:00:24.524000,0 days 01:14:16.085000,0 days 01:14:58.094000,0 days 01:15:22.618000,230.0,258.0,267.0,289.0,False,SOFT,9.0,False,Ferrari,0 days 01:13:44.788000,2022-03-18 15:58:44.820,1,,False,,False,True,97.83
0 days 01:17:21.637000,LEC,16,0 days 00:01:59.019000,19.0,6.0,,,0 days 00:00:31.744000,0 days 00:00:49.359000,0 days 00:00:37.916000,0 days 01:15:54.362000,0 days 01:16:43.721000,0 days 01:17:21.637000,227.0,200.0,53.0,285.0,False,SOFT,10.0,False,Ferrari,0 days 01:15:22.618000,2022-03-18 16:00:22.650,1,,False,,False,True,119.019
0 days 01:19:35.679000,LEC,16,0 days 00:02:14.042000,20.0,6.0,,0 days 01:19:33.874000,0 days 00:01:02.882000,0 days 00:00:44.501000,0 days 00:00:26.659000,0 days 01:18:24.519000,0 days 01:19:09.020000,0 days 01:19:35.679000,224.0,240.0,,236.0,False,SOFT,11.0,False,Ferrari,0 days 01:17:21.637000,2022-03-18 16:02:21.669,1,,False,,False,False,134.042
0 days 00:18:39.258000,STR,18,0 days 00:01:35.531000,2.0,1.0,,,0 days 00:00:30.712000,0 days 00:00:40.954000,0 days 00:00:23.865000,0 days 00:17:34.439000,0 days 00:18:15.393000,0 days 00:18:39.258000,233.0,264.0,268.0,303.0,True,MEDIUM,2.0,True,Aston Martin,0 days 00:17:03.727000,2022-03-18 15:02:03.759,1,,False,,False,True,95.531
0 days 00:20:29.752000,STR,18,0 days 00:01:50.494000,3.0,1.0,,,0 days 00:00:34.702000,0 days 00:00:45.842000,0 days 00:00:29.950000,0 days 00:19:13.960000,0 days 00:19:59.802000,0 days 00:20:29.752000,212.0,229.0,275.0,263.0,False,MEDIUM,3.0,True,Aston Martin,0 days 00:18:39.258000,2022-03-18 15:03:39.290,1,,False,,False,True,110.494
0 days 00:22:05.763000,STR,18,0 days 00:01:36.011000,4.0,1.0,,,0 days 00:00:30.852000,0 days 00:00:41.043000,0 days 00:00:24.116000,0 days 00:21:00.604000,0 days 00:21:41.647000,0 days 00:22:05.763000,233.0,264.0,276.0,305.0,False,MEDIUM,4.0,True,Aston Martin,0 days 00:20:29.752000,2022-03-18 15:05:29.784,1,,False,,False,True,96.011
0 days 00:26:36.811000,STR,18,0 days 00:01:48.337000,6.0,1.0,,0 days 00:26:34.980000,0 days 00:00:30.927000,0 days 00:00:48.480000,0 days 00:00:28.930000,0 days 00:25:19.401000,0 days 00:26:07.881000,0 days 00:26:36.811000,233.0,216.0,,304.0,False,MEDIUM,6.0,True,Aston Martin,0 days 00:24:48.474000,2022-03-18 15:09:48.506,1,,False,,False,False,108.337
0 days 00:37:11.933000,STR,18,0 days 00:01:33.958000,8.0,2.0,,,0 days 00:00:30.088000,0 days 00:00:40.251000,0 days 00:00:23.619000,0 days 00:36:08.063000,0 days 00:36:48.314000,0 days 00:37:11.933000,237.0,263.0,277.0,306.0,True,SOFT,2.0,True,Aston Martin,0 days 00:35:37.975000,2022-03-18 15:20:38.007,1,,False,,False,True,93.958
0 days 00:41:42.765000,STR,18,0 days 00:02:07.265000,10.0,2.0,,,0 days 00:00:43.502000,0 days 00:00:58.947000,0 days 00:00:24.816000,0 days 00:40:19.002000,0 days 00:41:17.949000,0 days 00:41:42.765000,165.0,238.0,275.0,265.0,False,SOFT,4.0,True,Aston Martin,0 days 00:39:35.500000,2022-03-18 15:24:35.532,1,,False,,False,True,127.265
0 days 00:43:17.254000,STR,18,0 days 00:01:34.489000,11.0,2.0,,,0 days 00:00:30.427000,0 days 00:00:40.383000,0 days 00:00:23.679000,0 days 00:42:13.192000,0 days 00:42:53.575000,0 days 00:43:17.254000,234.0,260.0,273.0,302.0,False,SOFT,5.0,True,Aston Martin,0 days 00:41:42.765000,2022-03-18 15:26:42.797,1,,False,,False,True,94.489
0 days 00:45:18.294000,STR,18,0 days 00:02:01.040000,12.0,2.0,,0 days 00:45:16.512000,0 days 00:00:33.667000,0 days 00:00:57.091000,0 days 00:00:30.282000,0 days 00:43:50.921000,0 days 00:44:48.012000,0 days 00:45:18.294000,181.0,119.0,,268.0,False,SOFT,6.0,True,Aston Martin,0 days 00:43:17.254000,2022-03-18 15:28:17.286,1,,False,,False,False,121.04
0 days 01:00:06.347000,STR,18,0 days 00:01:39.005000,14.0,3.0,,,0 days 00:00:31.692000,0 days 00:00:42.823000,0 days 00:00:24.490000,0 days 00:58:59.034000,0 days 00:59:41.857000,0 days 01:00:06.347000,226.0,251.0,265.0,280.0,False,SOFT,8.0,False,Aston Martin,0 days 00:58:27.342000,2022-03-18 15:43:27.374,1,,False,,False,True,99.005
0 days 01:01:45.129000,STR,18,0 days 00:01:38.782000,15.0,3.0,,,0 days 00:00:31.682000,0 days 00:00:42.547000,0 days 00:00:24.553000,0 days 01:00:38.029000,0 days 01:01:20.576000,0 days 01:01:45.129000,229.0,247.0,266.0,281.0,False,SOFT,9.0,False,Aston Martin,0 days 01:00:06.347000,2022-03-18 15:45:06.379,1,,False,,False,True,98.782
0 days 01:03:24.832000,STR,18,0 days 00:01:39.703000,16.0,3.0,,,0 days 00:00:31.760000,0 days 00:00:43.311000,0 days 00:00:24.632000,0 days 01:02:16.889000,0 days 01:03:00.200000,0 days 01:03:24.832000,229.0,252.0,266.0,282.0,False,SOFT,10.0,False,Aston Martin,0 days 01:01:45.129000,2022-03-18 15:46:45.161,1,,False,,False,True,99.703
0 days 01:05:04.150000,STR,18,0 days 00:01:39.318000,17.0,3.0,,,0 days 00:00:31.858000,0 days 00:00:42.908000,0 days 00:00:24.552000,0 days 01:03:56.690000,0 days 01:04:39.598000,0 days 01:05:04.150000,228.0,249.0,275.0,278.0,False,SOFT,11.0,False,Aston Martin,0 days 01:03:24.832000,2022-03-18 15:48:24.864,1,,False,,False,True,99.318
0 days 01:06:43.582000,STR,18,0 days 00:01:39.432000,18.0,3.0,,,0 days 00:00:31.641000,0 days 00:00:42.978000,0 days 00:00:24.813000,0 days 01:05:35.791000,0 days 01:06:18.769000,0 days 01:06:43.582000,228.0,250.0,274.0,300.0,False,SOFT,12.0,False,Aston Martin,0 days 01:05:04.150000,2022-03-18 15:50:04.182,1,,False,,False,True,99.432
0 days 01:08:28.333000,STR,18,0 days 00:01:44.751000,19.0,3.0,,,0 days 00:00:31.684000,0 days 00:00:45.273000,0 days 00:00:27.794000,0 days 01:07:15.266000,0 days 01:08:00.539000,0 days 01:08:28.333000,230.0,151.0,267.0,301.0,False,SOFT,13.0,False,Aston Martin,0 days 01:06:43.582000,2022-03-18 15:51:43.614,1,,False,,False,True,104.751
0 days 01:10:07.592000,STR,18,0 days 00:01:39.259000,20.0,3.0,,,0 days 00:00:31.788000,0 days 00:00:42.902000,0 days 00:00:24.569000,0 days 01:09:00.121000,0 days 01:09:43.023000,0 days 01:10:07.592000,225.0,249.0,266.0,286.0,False,SOFT,14.0,False,Aston Martin,0 days 01:08:28.333000,2022-03-18 15:53:28.365,1,,False,,False,True,99.259
0 days 01:11:47.237000,STR,18,0 days 00:01:39.645000,21.0,3.0,,,0 days 00:00:31.944000,0 days 00:00:42.930000,0 days 00:00:24.771000,0 days 01:10:39.536000,0 days 01:11:22.466000,0 days 01:11:47.237000,228.0,252.0,267.0,276.0,False,SOFT,15.0,False,Aston Martin,0 days 01:10:07.592000,2022-03-18 15:55:07.624,1,,False,,False,True,99.645
0 days 01:13:29.439000,STR,18,0 days 00:01:42.202000,22.0,3.0,,0 days 01:13:27.654000,0 days 00:00:31.856000,0 days 00:00:43.091000,0 days 00:00:27.255000,0 days 01:12:19.093000,0 days 01:13:02.184000,0 days 01:13:29.439000,229.0,251.0,,279.0,False,SOFT,16.0,False,Aston Martin,0 days 01:11:47.237000,2022-03-18 15:56:47.269,1,,False,,False,False,102.202
0 days 01:15:30.558000,STR,18,0 days 00:02:01.119000,23.0,4.0,0 days 01:13:53.545000,,0 days 00:00:54.075000,0 days 00:00:42.567000,0 days 00:00:24.477000,0 days 01:14:23.514000,0 days 01:15:06.081000,0 days 01:15:30.558000,228.0,252.0,266.0,213.0,False,MEDIUM,7.0,False,Aston Martin,0 days 01:13:29.439000,2022-03-18 15:58:29.471,1,,False,,False,False,121.119
0 days 01:17:42.788000,STR,18,0 days 00:02:12.230000,24.0,4.0,,,0 days 00:00:37.707000,0 days 00:00:55.118000,0 days 00:00:39.405000,0 days 01:16:08.265000,0 days 01:17:03.383000,0 days 01:17:42.788000,136.0,155.0,51.0,232.0,False,MEDIUM,8.0,False,Aston Martin,0 days 01:15:30.558000,2022-03-18 16:00:30.590,1,,False,,False,True,132.23
0 days 00:18:25.400000,MAG,20,0 days 00:01:34.572000,2.0,1.0,,,0 days 00:00:30.326000,0 days 00:00:40.652000,0 days 00:00:23.594000,0 days 00:17:21.154000,0 days 00:18:01.806000,0 days 00:18:25.400000,234.0,264.0,283.0,308.0,True,MEDIUM,2.0,True,Haas F1 Team,0 days 00:16:50.828000,2022-03-18 15:01:50.860,1,,False,,False,True,94.572
0 days 00:20:42.364000,MAG,20,0 days 00:02:16.964000,3.0,1.0,,,0 days 00:00:40.938000,0 days 00:01:09.081000,0 days 00:00:26.945000,0 days 00:19:06.338000,0 days 00:20:15.419000,0 days 00:20:42.364000,114.0,184.0,281.0,280.0,False,MEDIUM,3.0,True,Haas F1 Team,0 days 00:18:25.400000,2022-03-18 15:03:25.432,1,,False,,False,True,136.964
0 days 00:22:17.146000,MAG,20,0 days 00:01:34.782000,4.0,1.0,,,0 days 00:00:30.467000,0 days 00:00:40.624000,0 days 00:00:23.691000,0 days 00:21:12.831000,0 days 00:21:53.455000,0 days 00:22:17.146000,234.0,264.0,283.0,312.0,False,MEDIUM,4.0,True,Haas F1 Team,0 days 00:20:42.364000,2022-03-18 15:05:42.396,1,,False,,False,True,94.782
0 days 00:26:50.883000,MAG,20,0 days 00:01:53.617000,6.0,1.0,,0 days 00:26:49.059000,0 days 00:00:33.819000,0 days 00:00:51.518000,0 days 00:00:28.280000,0 days 00:25:31.085000,0 days 00:26:22.603000,0 days 00:26:50.883000,218.0,248.0,,311.0,False,MEDIUM,6.0,True,Haas F1 Team,0 days 00:24:57.266000,2022-03-18 15:09:57.298,1,,False,,False,False,113.617
0 days 00:38:23.040000,MAG,20,0 days 00:01:33.183000,8.0,2.0,,,0 days 00:00:29.866000,0 days 00:00:39.962000,0 days 00:00:23.355000,0 days 00:37:19.723000,0 days 00:37:59.685000,0 days 00:38:23.040000,238.0,269.0,286.0,316.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:36:49.857000,2022-03-18 15:21:49.889,1,,False,,False,True,93.183
0 days 00:42:29.411000,MAG,20,0 days 00:01:39.099000,10.0,2.0,,0 days 00:42:27.611000,0 days 00:00:29.914000,0 days 00:00:39.985000,0 days 00:00:29.200000,0 days 00:41:20.226000,0 days 00:42:00.211000,0 days 00:42:29.411000,240.0,267.0,,317.0,False,SOFT,4.0,True,Haas F1 Team,0 days 00:40:50.312000,2022-03-18 15:25:50.344,1,,False,,False,False,99.099
0 days 01:02:08.324000,MAG,20,0 days 00:01:38.800000,13.0,4.0,,,0 days 00:00:31.824000,0 days 00:00:42.574000,0 days 00:00:24.402000,0 days 01:01:01.348000,0 days 01:01:43.922000,0 days 01:02:08.324000,225.0,242.0,270.0,281.0,False,MEDIUM,8.0,False,Haas F1 Team,0 days 01:00:29.524000,2022-03-18 15:45:29.556,1,,False,,False,True,98.8
0 days 01:03:48.979000,MAG,20,0 days 00:01:40.655000,14.0,4.0,,0 days 01:03:47.151000,0 days 00:00:31.555000,0 days 00:00:42.432000,0 days 00:00:26.668000,0 days 01:02:39.879000,0 days 01:03:22.311000,0 days 01:03:48.979000,231.0,251.0,,286.0,False,MEDIUM,9.0,False,Haas F1 Team,0 days 01:02:08.324000,2022-03-18 15:47:08.356,1,,False,,False,False,100.655
0 days 01:05:49.374000,MAG,20,0 days 00:02:00.395000,15.0,5.0,0 days 01:04:12.504000,,0 days 00:00:53.112000,0 days 00:00:42.762000,0 days 00:00:24.521000,0 days 01:04:42.091000,0 days 01:05:24.853000,0 days 01:05:49.374000,229.0,243.0,260.0,217.0,False,SOFT,6.0,False,Haas F1 Team,0 days 01:03:48.979000,2022-03-18 15:48:49.011,1,,False,,False,False,120.395
0 days 01:07:28.145000,MAG,20,0 days 00:01:38.771000,16.0,5.0,,,0 days 00:00:31.786000,0 days 00:00:42.638000,0 days 00:00:24.347000,0 days 01:06:21.160000,0 days 01:07:03.798000,0 days 01:07:28.145000,223.0,242.0,271.0,276.0,False,SOFT,7.0,False,Haas F1 Team,0 days 01:05:49.374000,2022-03-18 15:50:49.406,1,,False,,False,True,98.771
0 days 01:09:06.271000,MAG,20,0 days 00:01:38.126000,17.0,5.0,,,0 days 00:00:31.506000,0 days 00:00:42.382000,0 days 00:00:24.238000,0 days 01:07:59.651000,0 days 01:08:42.033000,0 days 01:09:06.271000,227.0,248.0,272.0,285.0,False,SOFT,8.0,False,Haas F1 Team,0 days 01:07:28.145000,2022-03-18 15:52:28.177,1,,False,,False,True,98.126
0 days 01:10:44.410000,MAG,20,0 days 00:01:38.139000,18.0,5.0,,,0 days 00:00:31.466000,0 days 00:00:42.372000,0 days 00:00:24.301000,0 days 01:09:37.737000,0 days 01:10:20.109000,0 days 01:10:44.410000,229.0,248.0,271.0,287.0,False,SOFT,9.0,False,Haas F1 Team,0 days 01:09:06.271000,2022-03-18 15:54:06.303,1,,False,,False,True,98.139
0 days 01:12:22.743000,MAG,20,0 days 00:01:38.333000,19.0,5.0,,,0 days 00:00:31.490000,0 days 00:00:42.441000,0 days 00:00:24.402000,0 days 01:11:15.900000,0 days 01:11:58.341000,0 days 01:12:22.743000,228.0,250.0,272.0,289.0,False,SOFT,10.0,False,Haas F1 Team,0 days 01:10:44.410000,2022-03-18 15:55:44.442,1,,False,,False,True,98.333
0 days 01:14:01.363000,MAG,20,0 days 00:01:38.620000,20.0,5.0,,,0 days 00:00:31.520000,0 days 00:00:42.624000,0 days 00:00:24.476000,0 days 01:12:54.263000,0 days 01:13:36.887000,0 days 01:14:01.363000,228.0,249.0,273.0,289.0,False,SOFT,11.0,False,Haas F1 Team,0 days 01:12:22.743000,2022-03-18 15:57:22.775,1,,False,,False,True,98.62
0 days 01:15:40.198000,MAG,20,0 days 00:01:38.835000,21.0,5.0,,,0 days 00:00:31.605000,0 days 00:00:42.645000,0 days 00:00:24.585000,0 days 01:14:32.968000,0 days 01:15:15.613000,0 days 01:15:40.198000,227.0,251.0,282.0,291.0,False,SOFT,12.0,False,Haas F1 Team,0 days 01:14:01.363000,2022-03-18 15:59:01.395,1,,False,,False,True,98.835
0 days 01:17:34.998000,MAG,20,0 days 00:01:54.800000,22.0,5.0,,,0 days 00:00:31.406000,0 days 00:00:47.715000,0 days 00:00:35.679000,0 days 01:16:11.604000,0 days 01:16:59.319000,0 days 01:17:34.998000,230.0,237.0,61.0,320.0,False,SOFT,13.0,False,Haas F1 Team,0 days 01:15:40.198000,2022-03-18 16:00:40.230,1,,False,,False,True,114.8
0 days 00:22:11.109000,TSU,22,0 days 00:01:35.167000,2.0,1.0,,,0 days 00:00:30.509000,0 days 00:00:40.915000,0 days 00:00:23.743000,0 days 00:21:06.451000,0 days 00:21:47.366000,0 days 00:22:11.109000,231.0,263.0,281.0,311.0,True,MEDIUM,2.0,True,AlphaTauri,0 days 00:20:35.942000,2022-03-18 15:05:35.974,1,,False,,False,True,95.167
0 days 00:24:17.167000,TSU,22,0 days 00:02:06.058000,3.0,1.0,,,0 days 00:00:38.159000,0 days 00:00:59.070000,0 days 00:00:28.829000,0 days 00:22:49.268000,0 days 00:23:48.338000,0 days 00:24:17.167000,146.0,156.0,281.0,260.0,False,MEDIUM,3.0,True,AlphaTauri,0 days 00:22:11.109000,2022-03-18 15:07:11.141,1,,False,,False,True,126.058
0 days 00:26:07.715000,TSU,22,0 days 00:01:50.548000,4.0,1.0,,,0 days 00:00:35.306000,0 days 00:00:49.476000,0 days 00:00:25.766000,0 days 00:24:52.473000,0 days 00:25:41.949000,0 days 00:26:07.715000,148.0,226.0,282.0,311.0,False,MEDIUM,4.0,True,AlphaTauri,0 days 00:24:17.167000,2022-03-18 15:09:17.199,1,,False,,False,True,110.548
0 days 00:27:42.718000,TSU,22,0 days 00:01:35.003000,5.0,1.0,,,0 days 00:00:30.482000,0 days 00:00:40.738000,0 days 00:00:23.783000,0 days 00:26:38.197000,0 days 00:27:18.935000,0 days 00:27:42.718000,230.0,265.0,281.0,310.0,True,MEDIUM,5.0,True,AlphaTauri,0 days 00:26:07.715000,2022-03-18 15:11:07.747,1,,False,,False,True,95.003
0 days 00:29:48.028000,TSU,22,0 days 00:02:05.310000,6.0,1.0,,,0 days 00:00:38.873000,0 days 00:00:59.061000,0 days 00:00:27.376000,0 days 00:28:21.591000,0 days 00:29:20.652000,0 days 00:29:48.028000,142.0,191.0,285.0,253.0,False,MEDIUM,6.0,True,AlphaTauri,0 days 00:27:42.718000,2022-03-18 15:12:42.750,1,,False,,False,True,125.31
0 days 00:31:22.436000,TSU,22,0 days 00:01:34.408000,7.0,1.0,,,0 days 00:00:30.096000,0 days 00:00:40.671000,0 days 00:00:23.641000,0 days 00:30:18.124000,0 days 00:30:58.795000,0 days 00:31:22.436000,234.0,267.0,283.0,313.0,True,MEDIUM,7.0,True,AlphaTauri,0 days 00:29:48.028000,2022-03-18 15:14:48.060,1,,False,,False,True,94.408
0 days 00:33:10.510000,TSU,22,0 days 00:01:48.074000,8.0,1.0,,0 days 00:33:08.744000,0 days 00:00:33.701000,0 days 00:00:44.375000,0 days 00:00:29.998000,0 days 00:31:56.137000,0 days 00:32:40.512000,0 days 00:33:10.510000,210.0,234.0,,285.0,False,MEDIUM,8.0,True,AlphaTauri,0 days 00:31:22.436000,2022-03-18 15:16:22.468,1,,False,,False,False,108.074
0 days 00:41:58.795000,TSU,22,0 days 00:01:34.403000,10.0,2.0,,,0 days 00:00:30.275000,0 days 00:00:40.248000,0 days 00:00:23.880000,0 days 00:40:54.667000,0 days 00:41:34.915000,0 days 00:41:58.795000,231.0,264.0,280.0,310.0,True,SOFT,2.0,True,AlphaTauri,0 days 00:40:24.392000,2022-03-18 15:25:24.424,1,,False,,False,True,94.403
0 days 00:43:57.254000,TSU,22,0 days 00:01:58.459000,11.0,2.0,,0 days 00:43:55.466000,0 days 00:00:35.786000,0 days 00:00:53.151000,0 days 00:00:29.522000,0 days 00:42:34.581000,0 days 00:43:27.732000,0 days 00:43:57.254000,174.0,194.0,,253.0,False,SOFT,3.0,True,AlphaTauri,0 days 00:41:58.795000,2022-03-18 15:26:58.827,1,,False,,False,False,118.459
0 days 00:47:59.085000,TSU,22,0 days 00:01:33.789000,13.0,3.0,,,0 days 00:00:29.988000,0 days 00:00:40.273000,0 days 00:00:23.528000,0 days 00:46:55.284000,0 days 00:47:35.557000,0 days 00:47:59.085000,233.0,264.0,280.0,310.0,True,SOFT,5.0,False,AlphaTauri,0 days 00:46:25.296000,2022-03-18 15:31:25.328,1,,False,,False,True,93.789
0 days 00:49:57.986000,TSU,22,0 days 00:01:58.901000,14.0,3.0,,0 days 00:49:56.206000,0 days 00:00:37.884000,0 days 00:00:51.889000,0 days 00:00:29.128000,0 days 00:48:36.969000,0 days 00:49:28.858000,0 days 00:49:57.986000,155.0,214.0,,270.0,False,SOFT,6.0,False,AlphaTauri,0 days 00:47:59.085000,2022-03-18 15:32:59.117,1,,False,,False,False,118.901
0 days 00:53:55.887000,TSU,22,0 days 00:01:34.028000,16.0,4.0,,,0 days 00:00:30.092000,0 days 00:00:40.213000,0 days 00:00:23.723000,0 days 00:52:51.951000,0 days 00:53:32.164000,0 days 00:53:55.887000,234.0,264.0,280.0,307.0,False,SOFT,8.0,False,AlphaTauri,0 days 00:52:21.859000,2022-03-18 15:37:21.891,1,,False,,False,True,94.028
0 days 00:55:43.385000,TSU,22,0 days 00:01:47.498000,17.0,4.0,,0 days 00:55:41.585000,0 days 00:00:33.896000,0 days 00:00:44.906000,0 days 00:00:28.696000,0 days 00:54:29.783000,0 days 00:55:14.689000,0 days 00:55:43.385000,215.0,224.0,,258.0,False,SOFT,9.0,False,AlphaTauri,0 days 00:53:55.887000,2022-03-18 15:38:55.919,1,,False,,False,False,107.498
0 days 01:05:42.417000,TSU,22,0 days 00:01:39.256000,19.0,5.0,,,0 days 00:00:31.758000,0 days 00:00:43.084000,0 days 00:00:24.414000,0 days 01:04:34.919000,0 days 01:05:18.003000,0 days 01:05:42.417000,228.0,241.0,267.0,287.0,False,MEDIUM,10.0,False,AlphaTauri,0 days 01:04:03.161000,2022-03-18 15:49:03.193,1,,False,,False,True,99.256
0 days 01:07:22.499000,TSU,22,0 days 00:01:40.082000,20.0,5.0,,,0 days 00:00:31.872000,0 days 00:00:43.207000,0 days 00:00:25.003000,0 days 01:06:14.289000,0 days 01:06:57.496000,0 days 01:07:22.499000,227.0,243.0,261.0,289.0,False,MEDIUM,11.0,False,AlphaTauri,0 days 01:05:42.417000,2022-03-18 15:50:42.449,1,,False,,False,True,100.082
0 days 01:09:01.661000,TSU,22,0 days 00:01:39.162000,21.0,5.0,,,0 days 00:00:31.860000,0 days 00:00:42.874000,0 days 00:00:24.428000,0 days 01:07:54.359000,0 days 01:08:37.233000,0 days 01:09:01.661000,227.0,248.0,271.0,288.0,False,MEDIUM,12.0,False,AlphaTauri,0 days 01:07:22.499000,2022-03-18 15:52:22.531,1,,False,,False,True,99.162
